Code,Population
86008,343
8287,148
28087,221
76361,717
95353,1856
36069,1188
2206,71
6073,642
25222,1643
91001,322
37281,3420
54478,150
33086,344
1116,494
63443,429
60064,912
35208,5732
86022,251
77209,1177
39579,904
78513,2629
64029,659
51384,363
65289,104
24523,407
4057,183
21300,362
64473,354
83109,261
71403,275
50230,928
67458,5182
61255,533
16098,136
64147,2965
6134,540
77245,412
10100,1155
57455,138
76677,361
60169,809
33066,97
32435,164
8280,69
41068,502
80422,527
18211,728
70313,452
43244,3111
89273,268
76353,100
48008,191
73075,596
35101,1237
77173,805
81185,243
1418,1261
76107,289
17234,347
53015,1965
57048,78
63170,609
54531,62
74069,791
81271,9719
83125,2818
51501,194
24026,4361
57448,229
14137,3428
52023,166
25170,1370
60425,497
70471,23
22034,1571
65133,220
27226,3670
89311,1270
4072,114
65327,206
64151,98
11098,954
10397,174
48100,146
91067,111
23171,102
45308,3269
80721,2306
51535,4576
38342,324
32148,84
64380,234
35068,7533
85187,857
53122,747
14322,247
48065,83
30203,320
25129,138
55454,178
38432,937
45340,536
67269,297
77292,1219
70357,553
89212,351
10308,229
47139,99
81257,6564
50199,451
51424,162
31300,126
39312,107
56167,2664
54236,356
64284,7040
69095,834
3277,244
70466,119
70528,491
68384,2561
43088,329
80093,1092
63408,163
27280,1117
70085,703
60258,154
62148,839
70203,161
15180,80
24153,407
31265,284
33464,281
91412,726
6117,1397
76617,1674
22023,406
17299,23460
54257,5414
12256,372
43182,53
25246,253
30093,117
38158,10493
33517,1719
25026,227
18002,189
80453,134
7159,769
57174,115
32304,278
54439,5099
90075,4051
60662,495
60219,176
50302,288
14228,5143
27439,1176
39304,234
67471,8239
16130,175
64501,591
75116,159386
44172,16400
1133,380
84031,31619
74263,6447
80151,294
14246,920
7181,2886
21612,82
47018,175
68143,1971
65032,694
24290,156
29271,873
50093,434
8061,38
94071,27764
78158,30689
19192,468
23214,265
25567,112
24247,162
31295,75
71236,897
28294,517
76566,662
11264,1286
31158,161
89199,442
40080,1128
88057,88
91635,1945
77229,1731
62682,64
28132,654
62851,882
25443,61
21468,90
79164,252
9185,3852
2635,146
26169,2258
51142,340
61501,408
21153,167
56240,9212
37159,8080
38083,445
30351,13148
14410,1082
91461,5455
8135,168
61067,166
54523,447
32376,121
38217,66
24234,389
88033,360
31571,269
21416,1919
25327,68
68263,640
37041,323
57403,130
48188,261
17029,177
28089,2641
62552,1070
14742,67
55032,44
69075,199
80451,111
64413,753
50117,349
54394,239
54046,393
55382,365
76220,500
93010,50595
67532,1057
32455,159
51259,189
47214,718
21634,148
44220,1753
54325,77
25096,188
69061,1211
68149,7487
17358,315
64058,457
55058,313
53260,380
43090,126
63471,864
2332,272
65367,148
57370,2224
3075,158
52273,120
18035,927
23248,359
1321,915
79111,288
35184,6597
55464,149
89350,242
42051,528
35234,1287
25342,78
69028,6775
76475,6171
27615,199
38257,452
80785,531
34097,502
63010,1785
70468,90
61219,166
85274,557
64521,581
62056,608
91692,25886
24553,1742
78237,162
31217,71
62059,293
24546,34
21346,283
25582,148
45197,1887
16132,982
88343,164
11174,64
67436,508
59281,1244
17242,867
10109,211
33123,2727
70349,240
5099,103
71201,192
71334,387
44190,28596
2351,120
39259,45
51197,88
40222,838
36096,201
74010,132117
21595,145
50162,1681
51274,113
58067,1500
54030,74
24409,1148
32112,264
14159,229
11229,21
81249,836
76297,231
59157,2153
25307,967
2201,467
72264,12326
74156,764
89427,674
80401,126
5045,1195
85015,1683
29038,983
33016,440
72204,516
2108,140
88251,1106
28366,324
61150,717
91086,10767
60533,1727
14664,322
51566,291
60134,2649
26059,210
27445,257
62086,417
6144,540
59105,1580
30106,756
82082,220
39268,63
65094,127
80526,154
34342,231
33541,1198
30097,281
31519,215
54403,1149
57606,14755
33311,1175
51558,143
72086,138
30276,3690
18117,481
43212,1038
34261,237
59300,565
68255,1373
8161,32
65320,816
50469,299
91433,4412
24393,89
61074,623
27569,243
84026,4363
29018,454
61446,162
43024,886
31268,134
55057,75
62652,1574
77108,54620
64064,516
49244,18695
46128,3512
71090,4018
78349,496
68347,640
80078,494
3300,528
44139,1565
70119,393
21446,254
65354,85
17133,845
33369,671
15092,1351
12197,1924
83136,2631
67085,681
60254,543
59609,1654
2B337,167
4145,1506
21327,251
57708,2056
14468,332
36145,224
80591,144
40059,784
26139,2428
27404,82
8064,316
77095,1585
19039,237
33330,3577
2B072,51
15181,579
59536,825
17032,828
31105,239
28016,106
83004,8109
72290,1790
65428,60
91215,11611
24296,1152
33543,1045
60008,409
46187,580
76638,1088
88461,200
68177,1544
2A336,537
21482,655
62147,389
56152,2599
32433,688
31210,1370
25264,81
39179,228
39073,200
7003,169
16111,167
70134,227
14473,105
88470,1489
73310,640
89020,113
85092,14059
22370,362
76470,651
46044,581
28110,4038
21512,340
3248,146
2703,1087
61165,709
40226,195
7245,2489
23194,121
60198,376
76333,458
85206,403
13024,2640
8393,65
60511,416
27353,474
68182,1271
52083,719
89128,124
62344,105
70069,40
23211,428
76146,2815
25181,146
72187,1653
14380,221
60399,248
12091,448
14181,5377
32432,244
42043,1767
28067,80
19042,596
3073,580
33010,540
41154,1077
62335,510
50552,322
79061,3829
66127,1239
6116,194
33235,228
88399,208
80690,613
9113,602
64306,709
69215,969
85278,1741
23221,198
39028,447
2A163,540
17344,1350
61484,3336
30146,1516
43054,173
59503,201
72160,586
40170,230
72255,785
54292,180
78380,6083
54578,14718
70460,417
33510,206
67412,1043
28013,1484
26168,523
53012,451
65422,328
89360,370
60363,224
8438,99
33005,12710
42147,16123
36161,917
91540,5132
22047,914
13203,58029
88314,98
31375,3050
70438,209
63235,550
28375,359
49099,54404
13205,45702
67502,210
55414,180
60260,670
43028,432
40169,125
72281,452
97310,3449
60575,3505
41212,3180
80056,104
66149,6148
62909,425
6125,138
43193,157
45056,319
5059,972
64023,885
32185,149
69134,240
60310,582
28004,321
76418,1053
54473,292
89222,223
11215,888
35027,1804
79147,759
46111,178
2403,241
34295,2069
70098,194
26032,456
70198,1234
3085,645
42323,8975
83113,2453
88149,52
40218,451
91408,1294
62033,4571
61396,78
62661,511
76172,162
22026,729
95422,361
51447,486
21164,151
76204,248
70014,386
18250,66
18227,166
71384,523
61351,133
51329,1442
88003,60
2A130,3900
21057,339
33171,222
72277,113
54320,322
51613,991
60641,1686
19225,205
63107,529
65180,16
59667,252
29225,2119
69259,65502
7111,187
39559,405
59342,236
55492,944
59340,4078
33529,27566
31099,405
39514,186
54152,3080
89143,327
83130,12521
19105,517
31291,9945
38413,422
86292,982
21515,8971
21131,456
69152,
70388,1973
31408,80
95282,
8262,584
60250,406
89393,112
88098,924
88128,243
87077,524
39188,340
68156,3502
69387,88326
2A085,1486
36158,748
2648,1931
63465,442
5087,532
46294,127
30352,1889
92075,28622
43112,3499
33447,2438
51278,284
31377,683
51457,642
13017,1543
50540,617
76109,167
81297,1195
48042,938
23164,471
62156,597
59125,410
56015,2129
57194,1218
76084,121
7091,316
64554,233
51025,1130
81070,3057
17059,1463
50216,797
21183,1067
80247,709
41281,416
25191,450
54425,2441
19025,370
26300,45
27369,73
64173,159
79297,343
27631,365
35151,811
14135,272
89430,331
17466,2354
91105,9157
29103,16363
28122,1505
24388,512
1177,183
65040,294
39329,165
70064,134
55420,64
77515,711
13006,1533
15072,215
30182,1402
24367,162
89325,86
43080,1998
26063,2218
33386,188
26001,456
49217,804
10197,155
27205,413
2019,349
22025,2312
26308,171
89069,533
85028,595
80346,163
51246,217
57046,734
28091,148
69156,2618
64371,2972
27668,664
62101,133
49209,418
70224,713
21517,495
57280,353
68311,590
12142,611
25099,257
16210,742
37027,5352
55201,64
80538,105
54201,311
61451,322
21458,1134
2A196,81
23218,104
60159,40761
11379,5657
28139,165
17467,252
80083,145
60137,288
72254,261
57060,516
33218,1575
70455,1484
51345,288
88242,43
33149,143
58274,108
6162,763
31560,505
45193,2180
14033,238
44047,24103
31223,40
46199,342
80392,572
2B311,807
10174,166
34174,875
51577,149
2B007,196
70454,53
40318,309
60510,677
31509,166
73261,2395
61215,362
9221,247
68291,1068
76221,190
57670,132
21555,1864
87004,126
11295,1279
73010,6461
29188,3192
57496,328
35019,1877
81120,6584
57103,114
81240,102
50373,81
46245,91
72220,864
60218,1623
28341,235
35334,8667
88158,3138
25049,127
77371,3049
26194,605
19037,1155
2100,137
46229,984
58266,191
31250,690
23170,209
42090,477
65330,231
66223,215
59566,4675
24398,583
55184,1630
77355,187
32071,162
24046,110
37036,199
46127,4206
80313,299
43037,267
46197,1107
1030,872
59004,1338
65347,43
31342,191
9312,3230
81251,928
41075,999
80684,101
28170,272
62298,491
65176,94
92020,36705
24084,98
47119,559
29183,717
62325,932
77421,244
30028,18112
86049,465
52022,180
8401,219
72089,1833
46021,749
80680,2894
77287,504
49288,232
85148,818
86111,1709
64146,338
89118,783
32030,123
74071,239
62217,2593
59528,1570
36123,941
2B086,175
55191,229
11155,77
11262,57587
12259,643
3214,326
2336,971
1410,293
35286,293
42241,393
35178,1734
21040,83
67401,287
2A131,145
31386,230
2B079,522
80203,80
47252,6541
27364,177
80386,175
46321,354
67354,518
22208,1798
70524,127
64033,136
80100,605
81005,512
2224,352
19001,385
30074,25
74031,3097
37238,514
24485,432
62542,205
70420,62
14299,806
51071,213
39490,248
5090,207
55578,181
37124,2657
34038,1599
76519,74
21124,182
52232,51
18049,491
10268,5537
54389,106
88081,1261
26014,613
65098,312
2651,88
65048,764
43130,1114
52149,86
25298,255
10255,293
25259,1975
45063,880
7024,648
46042,20050
17480,731
56086,219
25045,38
57349,137
65350,1222
67168,1695
76664,250
80562,175
54423,326
35105,1703
70429,540
11206,10532
2785,1104
71543,5701
26318,32
50258,84
9201,70
91546,982
26288,301
8245,30
69057,580
14478,1975
25095,280
60180,488
68032,1294
28392,169
41127,379
1200,204
54507,102
39507,77
47040,2098
2A186,221
63025,138
49231,1459
80013,2204
27481,381
55534,46
88325,178
7296,1872
14270,366
81078,1062
83106,5660
21640,202
7304,740
33502,504
65125,314
85194,49603
84029,4533
57353,72
25276,161
76739,583
51285,139
61005,275
70097,256
4085,60
52528,149
68015,2596
35220,3224
27438,2321
60047,729
38157,3677
79346,117
19222,351
45032,303
52325,115
12178,358
76746,217
8492,331
54125,469
80256,1576
57518,316
86152,608
79010,615
87024,869
17378,410
82003,239
21333,239
31492,549
63119,228
26287,477
56108,1104
68091,2345
63241,330
4245,3243
62559,1039
68250,1010
8457,1055
59232,431
8326,114
62157,68
2B176,74
10290,229
76703,226
22226,2466
55321,183
26040,82
42143,538
14582,688
21322,310
32345,540
38345,605
23220,559
56227,545
58255,290
16154,5862
33536,263
56073,1175
42168,3727
62225,593
3157,1053
80218,164
2A259,61
76254,1102
15244,453
70248,1378
45341,190
26142,114
56009,994
33470,956
64342,194
37212,732
7059,227
26248,181
24352,3734
39354,365
33012,4124
7291,847
82096,3358
62844,665
15040,99
76090,1197
77463,3384
63216,140
77301,320
86010,1136
88167,227
60101,627
6126,3431
7283,67
10107,100
2459,151
58110,225
22368,729
25557,436
4174,166
9141,73
32284,68
86045,1383
49248,8813
47259,110
71491,1113
18226,474
2638,241
24325,796
67528,509
80433,38
21266,219
76352,366
26274,2
22090,1112
22009,186
58073,113
10187,395
50146,210
17215,39
70062,140
72062,768
22248,1809
2833,460
47201,9326
71020,99
89179,305
58200,149
91106,1285
14384,3275
95323,17854
83096,1552
86206,134
24276,385
17372,91
81221,234
57030,517
80508,51
1403,1317
33287,667
50512,530
42164,69
54338,1007
32429,323
8368,226
23155,357
21141,38
67110,1101
32203,245
76244,401
86025,467
59564,3103
64443,930
64075,171
80117,158
23190,160
60585,263
13105,6925
51084,85
91405,4562
26267,26
50376,354
80634,826
94070,3913
14509,200
27349,856
55300,219
88506,326
35190,248
43117,243
62301,71
80074,109
73012,139
63103,6299
71167,545
14480,510
81208,545
44211,4850
14227,221
72148,80
60374,2473
81001,238
70194,128
25381,2661
2453,392
33162,24825
10389,109
41057,159
17152,947
25504,79
34213,6797
27504,1205
71506,1152
72094,636
31312,34
26323,1916
52286,81
89073,905
85242,1042
11026,163
80462,328
16184,99
77192,5994
59343,9600
38523,881
53048,1187
62129,93
59258,2803
37081,1429
61070,845
2167,895
64313,297
50548,126
60577,1662
24067,2663
4134,546
38160,2285
47292,563
3249,163
65031,725
69049,2973
69083,1160
54294,134
7155,1325
63042,3709
9074,151
36211,448
27170,1105
76290,411
28326,342
19196,450
43100,185
52367,40
15182,127
9258,468
63179,1016
30050,169
80488,1500
38379,265
56170,1060
64462,470
51304,152
52535,710
89415,191
41280,2678
61505,203
2B165,348
10332,501
78194,229
72211,628
83035,6040
38452,468
43064,64
12121,779
52459,97
63307,7894
54016,275
19143,633
77059,738
40260,409
27463,729
16101,1049
31026,1087
66150,1099
59490,197
76452,4625
43157,18540
8487,1803
64516,406
38450,1466
11087,105
73048,351
52076,407
35285,1107
18137,487
54006,424
76546,310
59526,15974
29282,368
93029,72390
29084,176
16362,317
2095,5605
24450,586
77439,1165
72282,517
30155,7044
57093,651
30348,1865
60182,178
12263,746
77051,2344
2658,237
42201,704
24255,588
51179,167
41061,1558
56021,1494
79003,5419
21545,918
89289,306
88313,443
25016,175
74083,2093
2367,179
57574,524
48045,291
70275,383
31461,285
47177,190
8319,320
87139,452
9174,359
1381,921
21313,45
39339,1113
77202,840
43069,287
10151,914
9269,379
10059,114
64102,54306
1024,3409
2649,299
25151,141
38018,367
62135,304
2683,118
1388,1125
34216,319
61078,693
66194,244
88263,213
31261,1142
95280,31301
22101,1175
12106,561
79125,1780
67288,314
39270,531
26351,16
67237,2607
57087,245
15192,305
16029,214
72253,2514
27329,744
71154,2485
67057,180
78382,4454
71169,666
10149,330
57158,226
2B361,320
10336,455
55443,598
54126,209
75114,136455
58146,936
89349,356
3082,6017
58253,87
1332,841
43038,1075
52208,159
34210,2122
12033,3001
3198,202
57709,305
35231,1261
56004,1846
83095,784
72360,1637
33518,1083
9153,119
11411,152
23012,122
1052,318
62576,133
31587,1687
33353,198
67521,467
7101,941
50273,1450
24243,924
62353,239
85246,2560
8128,64
63043,436
47021,1488
46080,844
63368,1281
76194,405
60456,897
54550,317
76079,168
68079,277
45035,1151
25220,590
26227,23
33185,2041
28023,1299
31062,109
54496,376
2B235,87
89108,346
40156,603
63373,162
31177,139
10349,2956
28363,1046
59049,441
25561,336
67430,804
69286,31389
60471,12971
24405,314
31534,217
13064,2647
27040,449
19006,98
31284,1582
2B162,735
88064,105
77232,1129
36074,560
82134,5917
26089,58
24487,1795
70182,119
50408,579
31539,63
80383,99
88440,181
4204,154
17412,620
26038,1394
29279,2914
32357,123
21261,651
22161,2771
80322,168
28134,31543
81026,690
21499,189
27267,331
57718,225
2072,178
50088,140
22081,4335
9002,625
91435,583
8497,1282
54359,240
80076,500
34223,1225
33302,331
50049,661
31379,164
68123,862
76538,258
40036,3780
70001,333
2B277,365
7305,414
38374,3921
57291,253
8122,825
9131,143
17086,3651
2495,1028
5147,382
1053,42372
31358,3708
1302,167
69200,1544
2B080,168
57303,579
95676,498
7261,1618
88190,485
2010,163
81052,2127
2781,443
81089,143
45222,1422
17406,415
82079,3745
68378,354
7168,575
64036,313
61212,106
24132,249
13080,5935
56202,552
8394,70
80520,205
62001,1994
66176,3126
31464,332
71251,599
59314,3496
23138,160
68122,654
22129,75
39265,196
16248,163
61316,117
44067,5243
61393,132
2B122,61
44054,3072
68058,3100
30071,457
21063,94
10159,101
41131,809
14689,3600
42333,602
89077,1513
38535,268
14060,1987
69007,2769
30291,324
80177,688
45332,1503
76311,443
47016,1174
69205,5439
82106,160
55157,51
69004,777
31043,169
71428,789
67101,2636
12226,428
51498,63
37146,222
95181,310
32155,1202
64555,158
76589,197
25586,788
25393,563
67445,3099
18026,989
40183,1001
33024,283
27351,1353
66080,125
25562,203
74215,1311
90030,180
30225,1591
3124,219
54401,140
37091,2543
57552,963
38472,261
70385,302
40146,168
35283,1375
66002,3782
2447,126
80465,192
4173,1029
60217,226
69108,1101
7115,698
67047,153
25017,85
2A330,504
24129,504
89214,199
21367,262
51081,308
41041,164
83042,12301
55141,88
28414,53
14062,467
64045,66
16209,825
95604,4091
67467,380
32003,40
80415,1027
39208,166
65057,992
54406,276
2582,80
58026,142
59472,832
14733,327
84111,334
41063,506
55409,64
71139,151
84062,1742
58227,1216
24299,2771
37160,351
39216,302
40077,804
50637,327
57003,1428
14745,232
60055,341
57111,503
51475,63
88428,1785
14514,5145
60078,125
50266,467
82083,119
16400,580
52003,148
11148,575
71178,893
49155,1447
31429,2155
9033,46
55128,43
14626,1040
35216,1793
6157,19917
1121,116
28153,208
26203,275
56147,4951
25301,838
65151,153
67331,1325
19184,142
69277,13421
11068,1453
36227,236
60099,174
60139,9959
30094,
63281,1042
52304,47
47069,3095
2424,101
32005,308
72303,737
71371,1570
52318,240
61331,125
27021,335
40049,359
32166,108
80734,217
2111,702
58105,298
65082,44
33032,8435
85114,3235
24581,851
61406,289
39061,119
28107,372
21268,214
14542,696
59487,1410
42269,203
2B299,103
3190,19206
50185,1101
31330,492
66036,53
24438,237
31237,235
21377,45
27316,1247
10225,234
61466,1390
50195,265
8063,133
54330,428
57099,248
62902,3321
52473,86
80555,593
29247,3574
81110,100
39327,911
60517,877
7085,571
80053,78
40291,1826
25059,271
90082,281
21690,103
21232,201
42311,1495
45066,694
50371,397
18215,134
37100,401
44111,2360
14460,1383
26355,633
2729,74
33068,98
57619,445
67206,1160
58032,381
14419,252
65384,172
3233,386
61108,184
85221,2781
57430,318
11274,357
52510,336
62714,794
17122,222
32151,65
10206,129
16385,1150
23133,372
71579,177
38457,3186
62249,7830
89009,329
46225,2519
56027,547
1291,869
40038,110
11395,25
4178,1286
65242,251
46168,191
24316,800
88369,1815
68349,4709
54133,129
34222,657
5004,1017
34236,71
60388,136
54411,218
64388,114
77348,242
21414,320
89468,416
95210,11432
33310,187
38072,2706
27171,361
1261,664
2102,181
69099,1430
67371,586
34266,531
52515,109
39457,56
79284,789
65399,88
42069,3050
19054,215
23065,289
13062,4241
62010,254
57626,507
83034,9408
54049,528
30056,332
80020,778
16237,223
33473,3582
74042,13335
60342,4926
78418,14549
2322,378
77364,261
80782,444
88119,182
50215,3274
62578,104
62592,557
86291,100
77035,546
69388,85943
23238,362
27026,470
34322,795
26327,235
71436,961
88281,407
38434,668
73187,2538
31476,933
25448,1617
17459,533
70445,122
38176,2123
65420,86
59181,536
64436,878
9325,36
67526,1639
48192,88
88230,34
14020,3959
2620,320
19285,1300
14500,152
9089,57
43128,144
86209,2191
70261,1354
54288,500
64446,139
39434,3976
2176,214
47159,1456
40088,22109
86070,7007
77419,3162
47076,278
24273,370
70024,437
41009,677
64184,630
50041,11484
54431,14190
23229,291
71264,322
46269,65
80738,124
17075,1481
95480,5655
63422,510
27560,250
22062,560
80375,327
58117,3992
2558,2468
6048,7897
8158,268
61258,659
21275,126
30279,709
59436,825
63222,507
